@RELATION CEDDFCTHDATA
 
@ATTRIBUTE CEDDData0 NUMERIC
@ATTRIBUTE CEDDData1 NUMERIC
@ATTRIBUTE CEDDData2 NUMERIC
@ATTRIBUTE CEDDData3 NUMERIC
@ATTRIBUTE CEDDData4 NUMERIC
@ATTRIBUTE CEDDData5 NUMERIC
@ATTRIBUTE CEDDData6 NUMERIC
@ATTRIBUTE CEDDData7 NUMERIC
@ATTRIBUTE CEDDData8 NUMERIC
@ATTRIBUTE CEDDData9 NUMERIC
@ATTRIBUTE CEDDData10 NUMERIC
@ATTRIBUTE CEDDData11 NUMERIC
@ATTRIBUTE CEDDData12 NUMERIC
@ATTRIBUTE CEDDData13 NUMERIC
@ATTRIBUTE CEDDData14 NUMERIC
@ATTRIBUTE CEDDData15 NUMERIC
@ATTRIBUTE CEDDData16 NUMERIC
@ATTRIBUTE CEDDData17 NUMERIC
@ATTRIBUTE CEDDData18 NUMERIC
@ATTRIBUTE CEDDData19 NUMERIC
@ATTRIBUTE CEDDData20 NUMERIC
@ATTRIBUTE CEDDData21 NUMERIC
@ATTRIBUTE CEDDData22 NUMERIC
@ATTRIBUTE CEDDData23 NUMERIC
@ATTRIBUTE CEDDData24 NUMERIC
@ATTRIBUTE CEDDData25 NUMERIC
@ATTRIBUTE CEDDData26 NUMERIC
@ATTRIBUTE CEDDData27 NUMERIC
@ATTRIBUTE CEDDData28 NUMERIC
@ATTRIBUTE CEDDData29 NUMERIC
@ATTRIBUTE CEDDData30 NUMERIC
@ATTRIBUTE CEDDData31 NUMERIC
@ATTRIBUTE CEDDData32 NUMERIC
@ATTRIBUTE CEDDData33 NUMERIC
@ATTRIBUTE CEDDData34 NUMERIC
@ATTRIBUTE CEDDData35 NUMERIC
@ATTRIBUTE CEDDData36 NUMERIC
@ATTRIBUTE CEDDData37 NUMERIC
@ATTRIBUTE CEDDData38 NUMERIC
@ATTRIBUTE CEDDData39 NUMERIC
@ATTRIBUTE CEDDData40 NUMERIC
@ATTRIBUTE CEDDData41 NUMERIC
@ATTRIBUTE CEDDData42 NUMERIC
@ATTRIBUTE CEDDData43 NUMERIC
@ATTRIBUTE CEDDData44 NUMERIC
@ATTRIBUTE CEDDData45 NUMERIC
@ATTRIBUTE CEDDData46 NUMERIC
@ATTRIBUTE CEDDData47 NUMERIC
@ATTRIBUTE CEDDData48 NUMERIC
@ATTRIBUTE CEDDData49 NUMERIC
@ATTRIBUTE CEDDData50 NUMERIC
@ATTRIBUTE CEDDData51 NUMERIC
@ATTRIBUTE CEDDData52 NUMERIC
@ATTRIBUTE CEDDData53 NUMERIC
@ATTRIBUTE CEDDData54 NUMERIC
@ATTRIBUTE CEDDData55 NUMERIC
@ATTRIBUTE CEDDData56 NUMERIC
@ATTRIBUTE CEDDData57 NUMERIC
@ATTRIBUTE CEDDData58 NUMERIC
@ATTRIBUTE CEDDData59 NUMERIC
@ATTRIBUTE CEDDData60 NUMERIC
@ATTRIBUTE CEDDData61 NUMERIC
@ATTRIBUTE CEDDData62 NUMERIC
@ATTRIBUTE CEDDData63 NUMERIC
@ATTRIBUTE CEDDData64 NUMERIC
@ATTRIBUTE CEDDData65 NUMERIC
@ATTRIBUTE CEDDData66 NUMERIC
@ATTRIBUTE CEDDData67 NUMERIC
@ATTRIBUTE CEDDData68 NUMERIC
@ATTRIBUTE CEDDData69 NUMERIC
@ATTRIBUTE CEDDData70 NUMERIC
@ATTRIBUTE CEDDData71 NUMERIC
@ATTRIBUTE CEDDData72 NUMERIC
@ATTRIBUTE CEDDData73 NUMERIC
@ATTRIBUTE CEDDData74 NUMERIC
@ATTRIBUTE CEDDData75 NUMERIC
@ATTRIBUTE CEDDData76 NUMERIC
@ATTRIBUTE CEDDData77 NUMERIC
@ATTRIBUTE CEDDData78 NUMERIC
@ATTRIBUTE CEDDData79 NUMERIC
@ATTRIBUTE CEDDData80 NUMERIC
@ATTRIBUTE CEDDData81 NUMERIC
@ATTRIBUTE CEDDData82 NUMERIC
@ATTRIBUTE CEDDData83 NUMERIC
@ATTRIBUTE CEDDData84 NUMERIC
@ATTRIBUTE CEDDData85 NUMERIC
@ATTRIBUTE CEDDData86 NUMERIC
@ATTRIBUTE CEDDData87 NUMERIC
@ATTRIBUTE CEDDData88 NUMERIC
@ATTRIBUTE CEDDData89 NUMERIC
@ATTRIBUTE CEDDData90 NUMERIC
@ATTRIBUTE CEDDData91 NUMERIC
@ATTRIBUTE CEDDData92 NUMERIC
@ATTRIBUTE CEDDData93 NUMERIC
@ATTRIBUTE CEDDData94 NUMERIC
@ATTRIBUTE CEDDData95 NUMERIC
@ATTRIBUTE CEDDData96 NUMERIC
@ATTRIBUTE CEDDData97 NUMERIC
@ATTRIBUTE CEDDData98 NUMERIC
@ATTRIBUTE CEDDData99 NUMERIC
@ATTRIBUTE CEDDData100 NUMERIC
@ATTRIBUTE CEDDData101 NUMERIC
@ATTRIBUTE CEDDData102 NUMERIC
@ATTRIBUTE CEDDData103 NUMERIC
@ATTRIBUTE CEDDData104 NUMERIC
@ATTRIBUTE CEDDData105 NUMERIC
@ATTRIBUTE CEDDData106 NUMERIC
@ATTRIBUTE CEDDData107 NUMERIC
@ATTRIBUTE CEDDData108 NUMERIC
@ATTRIBUTE CEDDData109 NUMERIC
@ATTRIBUTE CEDDData110 NUMERIC
@ATTRIBUTE CEDDData111 NUMERIC
@ATTRIBUTE CEDDData112 NUMERIC
@ATTRIBUTE CEDDData113 NUMERIC
@ATTRIBUTE CEDDData114 NUMERIC
@ATTRIBUTE CEDDData115 NUMERIC
@ATTRIBUTE CEDDData116 NUMERIC
@ATTRIBUTE CEDDData117 NUMERIC
@ATTRIBUTE CEDDData118 NUMERIC
@ATTRIBUTE CEDDData119 NUMERIC
@ATTRIBUTE CEDDData120 NUMERIC
@ATTRIBUTE CEDDData121 NUMERIC
@ATTRIBUTE CEDDData122 NUMERIC
@ATTRIBUTE CEDDData123 NUMERIC
@ATTRIBUTE CEDDData124 NUMERIC
@ATTRIBUTE CEDDData125 NUMERIC
@ATTRIBUTE CEDDData126 NUMERIC
@ATTRIBUTE CEDDData127 NUMERIC
@ATTRIBUTE CEDDData128 NUMERIC
@ATTRIBUTE CEDDData129 NUMERIC
@ATTRIBUTE CEDDData130 NUMERIC
@ATTRIBUTE CEDDData131 NUMERIC
@ATTRIBUTE CEDDData132 NUMERIC
@ATTRIBUTE CEDDData133 NUMERIC
@ATTRIBUTE CEDDData134 NUMERIC
@ATTRIBUTE CEDDData135 NUMERIC
@ATTRIBUTE CEDDData136 NUMERIC
@ATTRIBUTE CEDDData137 NUMERIC
@ATTRIBUTE CEDDData138 NUMERIC
@ATTRIBUTE CEDDData139 NUMERIC
@ATTRIBUTE CEDDData140 NUMERIC
@ATTRIBUTE CEDDData141 NUMERIC
@ATTRIBUTE CEDDData142 NUMERIC
@ATTRIBUTE CEDDData143 NUMERIC
@ATTRIBUTE FCTHData0 NUMERIC
@ATTRIBUTE FCTHData1 NUMERIC
@ATTRIBUTE FCTHData2 NUMERIC
@ATTRIBUTE FCTHData3 NUMERIC
@ATTRIBUTE FCTHData4 NUMERIC
@ATTRIBUTE FCTHData5 NUMERIC
@ATTRIBUTE FCTHData6 NUMERIC
@ATTRIBUTE FCTHData7 NUMERIC
@ATTRIBUTE FCTHData8 NUMERIC
@ATTRIBUTE FCTHData9 NUMERIC
@ATTRIBUTE FCTHData10 NUMERIC
@ATTRIBUTE FCTHData11 NUMERIC
@ATTRIBUTE FCTHData12 NUMERIC
@ATTRIBUTE FCTHData13 NUMERIC
@ATTRIBUTE FCTHData14 NUMERIC
@ATTRIBUTE FCTHData15 NUMERIC
@ATTRIBUTE FCTHData16 NUMERIC
@ATTRIBUTE FCTHData17 NUMERIC
@ATTRIBUTE FCTHData18 NUMERIC
@ATTRIBUTE FCTHData19 NUMERIC
@ATTRIBUTE FCTHData20 NUMERIC
@ATTRIBUTE FCTHData21 NUMERIC
@ATTRIBUTE FCTHData22 NUMERIC
@ATTRIBUTE FCTHData23 NUMERIC
@ATTRIBUTE FCTHData24 NUMERIC
@ATTRIBUTE FCTHData25 NUMERIC
@ATTRIBUTE FCTHData26 NUMERIC
@ATTRIBUTE FCTHData27 NUMERIC
@ATTRIBUTE FCTHData28 NUMERIC
@ATTRIBUTE FCTHData29 NUMERIC
@ATTRIBUTE FCTHData30 NUMERIC
@ATTRIBUTE FCTHData31 NUMERIC
@ATTRIBUTE FCTHData32 NUMERIC
@ATTRIBUTE FCTHData33 NUMERIC
@ATTRIBUTE FCTHData34 NUMERIC
@ATTRIBUTE FCTHData35 NUMERIC
@ATTRIBUTE FCTHData36 NUMERIC
@ATTRIBUTE FCTHData37 NUMERIC
@ATTRIBUTE FCTHData38 NUMERIC
@ATTRIBUTE FCTHData39 NUMERIC
@ATTRIBUTE FCTHData40 NUMERIC
@ATTRIBUTE FCTHData41 NUMERIC
@ATTRIBUTE FCTHData42 NUMERIC
@ATTRIBUTE FCTHData43 NUMERIC
@ATTRIBUTE FCTHData44 NUMERIC
@ATTRIBUTE FCTHData45 NUMERIC
@ATTRIBUTE FCTHData46 NUMERIC
@ATTRIBUTE FCTHData47 NUMERIC
@ATTRIBUTE FCTHData48 NUMERIC
@ATTRIBUTE FCTHData49 NUMERIC
@ATTRIBUTE FCTHData50 NUMERIC
@ATTRIBUTE FCTHData51 NUMERIC
@ATTRIBUTE FCTHData52 NUMERIC
@ATTRIBUTE FCTHData53 NUMERIC
@ATTRIBUTE FCTHData54 NUMERIC
@ATTRIBUTE FCTHData55 NUMERIC
@ATTRIBUTE FCTHData56 NUMERIC
@ATTRIBUTE FCTHData57 NUMERIC
@ATTRIBUTE FCTHData58 NUMERIC
@ATTRIBUTE FCTHData59 NUMERIC
@ATTRIBUTE FCTHData60 NUMERIC
@ATTRIBUTE FCTHData61 NUMERIC
@ATTRIBUTE FCTHData62 NUMERIC
@ATTRIBUTE FCTHData63 NUMERIC
@ATTRIBUTE FCTHData64 NUMERIC
@ATTRIBUTE FCTHData65 NUMERIC
@ATTRIBUTE FCTHData66 NUMERIC
@ATTRIBUTE FCTHData67 NUMERIC
@ATTRIBUTE FCTHData68 NUMERIC
@ATTRIBUTE FCTHData69 NUMERIC
@ATTRIBUTE FCTHData70 NUMERIC
@ATTRIBUTE FCTHData71 NUMERIC
@ATTRIBUTE FCTHData72 NUMERIC
@ATTRIBUTE FCTHData73 NUMERIC
@ATTRIBUTE FCTHData74 NUMERIC
@ATTRIBUTE FCTHData75 NUMERIC
@ATTRIBUTE FCTHData76 NUMERIC
@ATTRIBUTE FCTHData77 NUMERIC
@ATTRIBUTE FCTHData78 NUMERIC
@ATTRIBUTE FCTHData79 NUMERIC
@ATTRIBUTE FCTHData80 NUMERIC
@ATTRIBUTE FCTHData81 NUMERIC
@ATTRIBUTE FCTHData82 NUMERIC
@ATTRIBUTE FCTHData83 NUMERIC
@ATTRIBUTE FCTHData84 NUMERIC
@ATTRIBUTE FCTHData85 NUMERIC
@ATTRIBUTE FCTHData86 NUMERIC
@ATTRIBUTE FCTHData87 NUMERIC
@ATTRIBUTE FCTHData88 NUMERIC
@ATTRIBUTE FCTHData89 NUMERIC
@ATTRIBUTE FCTHData90 NUMERIC
@ATTRIBUTE FCTHData91 NUMERIC
@ATTRIBUTE FCTHData92 NUMERIC
@ATTRIBUTE FCTHData93 NUMERIC
@ATTRIBUTE FCTHData94 NUMERIC
@ATTRIBUTE FCTHData95 NUMERIC
@ATTRIBUTE FCTHData96 NUMERIC
@ATTRIBUTE FCTHData97 NUMERIC
@ATTRIBUTE FCTHData98 NUMERIC
@ATTRIBUTE FCTHData99 NUMERIC
@ATTRIBUTE FCTHData100 NUMERIC
@ATTRIBUTE FCTHData101 NUMERIC
@ATTRIBUTE FCTHData102 NUMERIC
@ATTRIBUTE FCTHData103 NUMERIC
@ATTRIBUTE FCTHData104 NUMERIC
@ATTRIBUTE FCTHData105 NUMERIC
@ATTRIBUTE FCTHData106 NUMERIC
@ATTRIBUTE FCTHData107 NUMERIC
@ATTRIBUTE FCTHData108 NUMERIC
@ATTRIBUTE FCTHData109 NUMERIC
@ATTRIBUTE FCTHData110 NUMERIC
@ATTRIBUTE FCTHData111 NUMERIC
@ATTRIBUTE FCTHData112 NUMERIC
@ATTRIBUTE FCTHData113 NUMERIC
@ATTRIBUTE FCTHData114 NUMERIC
@ATTRIBUTE FCTHData115 NUMERIC
@ATTRIBUTE FCTHData116 NUMERIC
@ATTRIBUTE FCTHData117 NUMERIC
@ATTRIBUTE FCTHData118 NUMERIC
@ATTRIBUTE FCTHData119 NUMERIC
@ATTRIBUTE FCTHData120 NUMERIC
@ATTRIBUTE FCTHData121 NUMERIC
@ATTRIBUTE FCTHData122 NUMERIC
@ATTRIBUTE FCTHData123 NUMERIC
@ATTRIBUTE FCTHData124 NUMERIC
@ATTRIBUTE FCTHData125 NUMERIC
@ATTRIBUTE FCTHData126 NUMERIC
@ATTRIBUTE FCTHData127 NUMERIC
@ATTRIBUTE FCTHData128 NUMERIC
@ATTRIBUTE FCTHData129 NUMERIC
@ATTRIBUTE FCTHData130 NUMERIC
@ATTRIBUTE FCTHData131 NUMERIC
@ATTRIBUTE FCTHData132 NUMERIC
@ATTRIBUTE FCTHData133 NUMERIC
@ATTRIBUTE FCTHData134 NUMERIC
@ATTRIBUTE FCTHData135 NUMERIC
@ATTRIBUTE FCTHData136 NUMERIC
@ATTRIBUTE FCTHData137 NUMERIC
@ATTRIBUTE FCTHData138 NUMERIC
@ATTRIBUTE FCTHData139 NUMERIC
@ATTRIBUTE FCTHData140 NUMERIC
@ATTRIBUTE FCTHData141 NUMERIC
@ATTRIBUTE FCTHData142 NUMERIC
@ATTRIBUTE FCTHData143 NUMERIC
@ATTRIBUTE FCTHData144 NUMERIC
@ATTRIBUTE FCTHData145 NUMERIC
@ATTRIBUTE FCTHData146 NUMERIC
@ATTRIBUTE FCTHData147 NUMERIC
@ATTRIBUTE FCTHData148 NUMERIC
@ATTRIBUTE FCTHData149 NUMERIC
@ATTRIBUTE FCTHData150 NUMERIC
@ATTRIBUTE FCTHData151 NUMERIC
@ATTRIBUTE FCTHData152 NUMERIC
@ATTRIBUTE FCTHData153 NUMERIC
@ATTRIBUTE FCTHData154 NUMERIC
@ATTRIBUTE FCTHData155 NUMERIC
@ATTRIBUTE FCTHData156 NUMERIC
@ATTRIBUTE FCTHData157 NUMERIC
@ATTRIBUTE FCTHData158 NUMERIC
@ATTRIBUTE FCTHData159 NUMERIC
@ATTRIBUTE FCTHData160 NUMERIC
@ATTRIBUTE FCTHData161 NUMERIC
@ATTRIBUTE FCTHData162 NUMERIC
@ATTRIBUTE FCTHData163 NUMERIC
@ATTRIBUTE FCTHData164 NUMERIC
@ATTRIBUTE FCTHData165 NUMERIC
@ATTRIBUTE FCTHData166 NUMERIC
@ATTRIBUTE FCTHData167 NUMERIC
@ATTRIBUTE FCTHData168 NUMERIC
@ATTRIBUTE FCTHData169 NUMERIC
@ATTRIBUTE FCTHData170 NUMERIC
@ATTRIBUTE FCTHData171 NUMERIC
@ATTRIBUTE FCTHData172 NUMERIC
@ATTRIBUTE FCTHData173 NUMERIC
@ATTRIBUTE FCTHData174 NUMERIC
@ATTRIBUTE FCTHData175 NUMERIC
@ATTRIBUTE FCTHData176 NUMERIC
@ATTRIBUTE FCTHData177 NUMERIC
@ATTRIBUTE FCTHData178 NUMERIC
@ATTRIBUTE FCTHData179 NUMERIC
@ATTRIBUTE FCTHData180 NUMERIC
@ATTRIBUTE FCTHData181 NUMERIC
@ATTRIBUTE FCTHData182 NUMERIC
@ATTRIBUTE FCTHData183 NUMERIC
@ATTRIBUTE FCTHData184 NUMERIC
@ATTRIBUTE FCTHData185 NUMERIC
@ATTRIBUTE FCTHData186 NUMERIC
@ATTRIBUTE FCTHData187 NUMERIC
@ATTRIBUTE FCTHData188 NUMERIC
@ATTRIBUTE FCTHData189 NUMERIC
@ATTRIBUTE FCTHData190 NUMERIC
@ATTRIBUTE FCTHData191 NUMERIC
@ATTRIBUTE Classification {Healthy, unHealthy}
 
@DATA
0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy
0.0,7.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy
0.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,2.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy
0.0,7.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,3.0,4.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthy
